StrainID,Coverage,Assembly,Hybrid,NcontigsLonger0bp,NcontigsLonger1000bp,NcontigsLonger5000bp,NcontigsLonger10000bp,NcontigsLonger25000bp,NcontigsLonger50000bp,TotalLengthContigAbove0,TotalLengthContigAbove1000,TotalLengthContigAbove5000,TotalLengthContigAbove10000,TotalLengthContigAbove25000,TotalLengthContigAbove50000,Ncontigs,LargestContig,TotalLength,ReferenceLength,GC,ReferenceGC,N50,NG50,N75,NG75,L50,LG50,L75,LG75,Nmisassemblies,NmisassembledContigs,MisassembledContigsLength,LocalMisassemblies,NunalignedContigs,UnalignedLength,GenomeFraction,DuplicationRatio,NsPer100kbp,NmismatchesPer100kbp,NindelsPer100kbp,LargestAlignment,TotalAlignedLength,NA50,NGA50,NA75,NGA75,LA50,LGA50,LA75,LGA75
9109,49,FRD1,1,130,69,51,48,41,28,6188769,6161194,6121512,6101684,5983941,5488450,91,662155,6177283,6712339,66.52,66.09,234790,232238,112399,96344,8,9,18,22,48,25,4391658,43,8 + 12 part,81361,87.979,1.032,0,497.29,15.43,528005,5912104,123761,121313,52415,42011,15,17,34,42
9109,49,H27930,1,136,70,52,48,41,29,6190659,6161341,6121855,6093907,5976164,5536695,93,662155,6178036,6598021,66.52,66.23,232238,208411,109373,97934,8,9,18,21,44,26,4703163,34,4 + 17 part,116723,89.277,1.029,0,484.1,10.56,454684,5896702,106417,96356,49643,42236,15,17,36,43
9109,49,H47921,1,136,71,53,50,42,31,6190733,6161167,6121485,6101682,5973061,5568663,95,662155,6178470,6836415,66.52,66.07,208411,205914,106417,80192,9,10,19,24,62,27,4352599,35,2 + 14 part,66542,86.452,1.034,0,636.85,13.16,343817,5915345,102972,80239,49643,35249,19,23,41,53
9109,49,H5708,1,130,70,52,47,41,30,6188858,6161507,6121825,6085546,5981145,5584516,92,662155,6177703,6351710,66.52,66.5,232238,208411,109372,100009,8,9,18,20,33,20,4064571,51,5 + 13 part,87640,93.134,1.029,0,504.4,11.34,537988,5920229,119752,114746,62888,55353,14,15,31,33
9109,49,idba,0,186,141,115,101,77,40,6180306,6159964,6092912,5992757,5560998,4175571,155,476275,6171496,6264404,66.52,66.56,71877,71560,44105,42810,22,23,50,52,35,26,2207643,30,4 + 21 part,131103,94.165,1.024,0,497.28,11.19,216068,5905444,54838,54131,31169,30396,30,31,68,70
9109,49,idba_ud,0,170,111,90,78,65,36,6187216,6159643,6109387,6021305,5793868,4690894,132,570158,6176061,6264404,66.52,66.56,100501,100501,50389,48723,16,16,35,37,36,27,3157043,34,4 + 19 part,130227,94.198,1.025,0,494.4,11.02,307260,5908136,77690,74354,37001,35343,23,24,53,55
9109,49,IOMTU_133,1,136,71,53,50,43,31,6191058,6162408,6122922,6103119,5985376,5545907,94,662155,6178728,6897018,66.52,65.98,209417,205915,97934,87723,9,10,20,25,65,30,4842004,56,4 + 10 part,61743,85.862,1.033,0,984.5,19.52,524946,5927644,92988,78969,45859,28672,20,24,44,59
9109,49,LES431,1,131,68,50,46,39,28,6189738,6161296,6121614,6093430,5975687,5571289,90,662155,6177492,6550070,66.53,66.34,234790,234790,112399,106417,8,8,17,19,34,17,3832324,31,10 + 12 part,87752,90.39,1.029,0,445.41,10.18,343816,5926771,121842,108323,68373,55745,15,17,32,37
9109,49,LESB58,1,131,68,50,46,39,28,6189738,6161296,6121614,6093430,5975687,5571289,90,662155,6177492,6601757,66.53,66.3,234790,232238,112399,97934,8,9,17,20,36,19,3914923,31,10 + 12 part,87752,89.668,1.029,0,445.11,9.83,343816,5925651,121842,108323,68373,55617,15,17,32,38
9109,49,M1608,1,135,75,57,54,45,30,6189181,6162646,6122964,6103161,5950380,5385665,95,662155,6177353,6475385,66.52,65.96,209417,205915,100003,92183,9,10,20,23,67,34,5001121,50,7 + 13 part,379433,86.23,1.038,0,938.33,19.91,651406,5591195,93318,81593,32611,26078,17,19,45,53
9109,49,M18,1,130,67,49,45,39,29,6190102,6161388,6121706,6092178,5987777,5626215,90,662155,6178190,6327754,66.52,66.5,232238,232238,115712,106417,8,8,17,18,37,21,3918519,34,3 + 14 part,68174,93.653,1.031,0,470.24,10.72,342417,5931250,120792,120792,62807,56096,15,15,33,35
9109,49,M37351,1,131,71,53,50,43,31,6189206,6162671,6122989,6103186,5985443,5545974,91,662155,6177378,6897231,66.52,65.97,209417,202643,100003,87723,9,11,20,25,72,36,5308119,56,4 + 10 part,73146,85.336,1.037,0,959.95,19.44,651400,5891100,84791,77780,37629,25415,18,22,43,60
9109,49,MTB-1,1,136,71,53,50,43,31,6190524,6161435,6121949,6101308,5983565,5544096,93,662155,6177731,6580038,66.52,66.24,208411,205915,97934,92183,9,10,20,23,49,24,4637010,59,4 + 16 part,79327,90.092,1.029,0,971.56,19.62,537997,5933599,104110,94338,47920,38466,17,19,38,45
9109,49,N17-1,1,132,70,52,47,40,29,6189628,6161526,6121844,6084196,5966453,5562055,92,662154,6177720,6370730,66.52,66.41,208786,208786,115712,106417,9,9,18,19,33,21,3883698,35,9 + 15 part,106897,92.673,1.028,0,487.39,10.09,358726,5909277,143774,141160,63206,56177,14,15,31,33
9109,49,NCGM_1900,1,140,75,57,52,45,32,6190732,6161719,6122037,6084414,5966671,5482177,97,662155,6177888,6814936,66.52,65.98,197896,155737,97934,87723,9,11,21,26,68,27,4684885,57,6 + 15 part,132937,85.19,1.041,0,970.12,19.7,263833,5811703,81593,72293,38466,26827,23,28,50,65
9109,49,NCGM_1984,1,140,75,57,52,45,32,6190732,6161719,6122037,6084414,5966671,5482177,97,662155,6177888,6850954,66.52,65.96,197896,155737,97934,76745,9,11,21,27,68,27,4684885,57,6 + 15 part,132937,84.743,1.041,0,970.15,19.52,263833,5811712,81593,72293,38466,26037,23,28,50,66
9109,49,NCGM257,1,133,71,53,49,42,30,6190032,6161725,6122043,6094095,5976352,5536883,94,662155,6178522,7090694,66.52,65.91,232238,197897,99004,71028,8,11,19,26,60,30,5069328,55,5 + 12 part,64177,83.734,1.03,0,993.46,20.97,276072,5942209,93557,76625,45905,29324,22,27,46,64
9109,49,NCTC10332,1,130,68,50,47,41,31,6189671,6161292,6121610,6101807,5997406,5635848,91,662155,6178094,6316979,66.52,66.52,232238,232238,109372,106417,8,8,18,19,36,17,4028619,38,6 + 12 part,62099,94.332,1.026,0,490.72,11.76,343817,5964186,106417,106417,56101,55524,18,18,38,39
9109,49,PA1,1,134,67,49,47,40,29,6191171,6161133,6121647,6109362,5991619,5587221,91,662155,6178436,6498072,66.52,66.35,234790,232238,109372,97934,8,9,18,20,44,21,4114132,35,2 + 15 part,87920,91.206,1.028,0,531.55,10.58,370573,5932032,112344,107756,63067,48987,15,17,33,38
9109,49,PA1R,1,135,70,52,50,41,28,6190868,6161319,6121637,6109352,5956571,5471952,94,662155,6178622,6309305,66.52,66.29,234790,232238,109372,106417,8,9,18,19,39,20,4150956,34,3 + 20 part,311811,90.493,1.028,0,512.33,10.23,370573,5717311,109151,109151,49643,47920,16,16,35,37
9109,49,PA1RG,1,134,67,49,47,40,29,6191171,6161133,6121647,6109362,5991619,5587221,91,662155,6178436,6500439,66.52,66.34,234790,232238,109372,97934,8,9,18,20,44,22,4348922,35,2 + 15 part,87920,91.178,1.028,0,526.32,10.53,370573,5932033,112344,110829,63067,48987,15,16,33,38
9109,49,PA7,1,218,94,73,65,55,37,6211258,6160618,6112404,6052745,5875412,5208860,116,570158,6177197,6588339,66.52,66.45,128966,112556,80027,61138,13,15,29,33,16,9,871177,11,24 + 60 part,4086343,25.876,1.226,0,3801.19,124.59,90893,1708039,-,,,,,,,
9109,49,PAO1,1,130,69,51,47,40,29,6189134,6161361,6121679,6092151,5974408,5570010,91,662155,6177557,6264404,66.52,66.56,232238,232238,112399,112399,9,9,18,18,38,23,4425966,36,4 + 14 part,89023,94.239,1.031,0,480.19,10.87,548059,5910357,112343,110486,63162,56047,16,17,36,37
9109,49,PAO1_Orsay,1,130,69,51,47,40,29,6189134,6161361,6121679,6092151,5974408,5570010,91,662155,6177557,6276469,66.52,66.54,232238,232238,112399,106417,9,9,18,19,39,24,4496995,35,4 + 14 part,89023,94.06,1.031,0,495.51,10.55,548059,5910350,112343,110486,56047,55021,16,17,36,37
9109,49,RP73,1,130,65,48,46,40,28,6190375,6161276,6125519,6113234,6018594,5587278,88,662155,6177971,6342034,66.52,66.46,232238,232238,115712,109372,8,8,17,18,33,19,4390821,35,3 + 7 part,55423,93.532,1.032,0,471.76,10.96,336792,5938877,125587,116982,63173,60398,16,17,35,36
9109,49,S86968,1,136,70,52,47,40,28,6190891,6161331,6121845,6084197,5966454,5526985,93,662155,6178133,6951288,66.52,66.04,234790,208411,112353,87723,8,10,17,23,58,29,4911246,34,4 + 11 part,77251,84.366,1.04,0,466.96,9.94,341142,5870529,101316,76745,47263,28470,18,23,41,56
9109,49,SCV20265,1,133,68,51,47,41,29,6190673,6161304,6125547,6097599,6002959,5571643,92,662155,6178607,6725183,66.52,66.25,232238,202640,112399,97934,8,10,18,22,40,23,4113171,40,5 + 8 part,62622,88.679,1.026,0,486.27,9.56,538080,5968658,106660,104446,63134,49716,17,20,35,43
9109,49,sga,0,1091,753,423,215,25,1,6241812,6108798,5236549,3689997,786473,51291,861,51291,6185728,6264404,66.56,66.56,11991,11924,7324,7080,162,165,325,333,24,24,263863,25,48 + 65 part,226182,93.693,1.015,0,491.18,10.61,50366,5928232,11667,11546,6523,6196,168,171,343,352
9109,49,sgvi,0,136,78,69,62,56,40,6203134,6179204,6158402,6104194,6000950,5408101,91,570125,6187700,6264404,66.52,66.56,126642,126642,83250,83250,14,14,29,29,44,27,3627177,37,1 + 9 part,54833,94.348,1.038,0,497.35,11.07,307260,5920117,92212,92020,43081,42805,22,23,48,50
9109,49,SJTD-1,1,129,67,50,47,41,29,6188855,6161201,6125444,6103459,6008819,5577503,88,662155,6176789,6243825,66.53,66.5,234790,234790,106417,106417,8,8,18,18,22,17,3824308,42,3 + 10 part,64353,95.063,1.03,0,447.84,9.55,358590,5941679,125935,125935,65258,65258,13,13,30,30
9109,49,soapdenovo2,0,1009,289,222,170,89,29,6237938,6118277,5950354,5560476,4233203,2070405,319,157681,6140954,6264404,66.54,66.56,38088,37769,20482,19756,52,54,106,110,28,24,1138619,27,16 + 35 part,170500,93.708,1.017,0,490.03,10.68,154333,5875134,32029,30566,16451,15888,60,62,125,130
9109,49,T38079,1,136,69,51,47,40,28,6191376,6161315,6121829,6093881,5976138,5536669,93,662155,6178618,6809437,66.52,66.15,234790,208411,112352,91064,8,10,17,22,47,26,4621643,36,4 + 11 part,74705,87.191,1.028,0,457.49,10.11,343670,5943138,110486,98154,53625,42011,16,19,36,46
9109,49,T52373,1,124,65,48,46,40,28,6188843,6162475,6126522,6114237,6019598,5588282,86,662154,6177688,6322459,66.52,66.51,234790,234790,115712,109371,8,8,16,17,25,19,3477157,32,3 + 8 part,48460,95.352,1.017,0,436.6,11.31,527631,6034021,148041,148041,63738,63302,10,10,27,28
9109,49,T63266,1,134,69,51,46,39,28,6190403,6161204,6121718,6085414,5967671,5563273,92,662154,6178006,6456866,66.52,66.33,234790,232238,115712,109372,8,9,17,19,34,23,4282741,35,9 + 10 part,88037,91.022,1.036,0,473.61,11.42,358629,5883160,141079,121834,64086,52415,13,14,30,33
9109,49,UCBPP-PA14,1,131,71,53,50,43,31,6189206,6162671,6122989,6103186,5985443,5545974,91,662155,6177378,6537648,66.52,66.29,209417,205915,100003,96416,9,10,20,22,56,30,4906363,56,4 + 11 part,74519,89.666,1.041,0,977.14,20.62,651400,5867593,99700,93318,45102,34705,17,19,39,46
9109,49,USDA-ARS-USMARC-41639,1,128,67,49,46,39,28,6189414,6162254,6121718,6101890,5984147,5579749,88,662155,6177506,6364583,66.53,66.39,232238,232238,122659,115712,9,9,17,18,47,24,4856171,41,5 + 12 part,82357,92.995,1.03,0,481.59,10.27,438572,5923766,114415,114415,56470,50274,17,17,35,38
9109,49,VA-134,1,131,68,50,47,40,29,6190479,6162212,6121658,6101017,5983274,5578876,91,662155,6178571,6400418,66.52,66.42,232238,232238,109372,99004,8,8,17,19,37,21,4099413,33,3 + 9 part,53058,93.499,1.024,0,470.43,10.76,343817,5990499,131578,116860,58062,50051,15,16,34,38
9109,49,velvet_57,0,169,118,102,91,72,39,6147703,6131174,6083270,6005322,5675991,4444257,130,389294,6139464,6264404,66.61,66.56,93482,92096,46747,46146,20,21,43,45,38,23,2395308,41,4 + 15 part,128721,93.945,1.021,39.5,491.56,11.54,233108,5888983,59134,57825,33552,32589,30,31,64,67
9109,49,velvet_optimiser,0,290,200,161,138,88,45,6194412,6160282,6045684,5881071,4996599,3462865,223,133579,6176457,6264404,66.55,66.56,56619,56619,30592,30342,39,39,76,78,33,28,1510020,42,13 + 29 part,166840,94.065,1.02,164.32,495.21,14.19,132050,5906692,47582,46738,24572,23911,43,44,89,92
9109,49,velvet_parametrized,0,182,127,110,99,72,43,6150890,6133946,6091338,6012731,5539878,4476197,137,403585,6140603,6264404,66.61,66.56,87446,79421,47278,46146,21,22,46,48,42,29,2773138,38,5 + 13 part,101248,93.908,1.027,55.14,495.36,11.81,232876,5887930,58385,58019,31924,29689,32,33,67,70
9109,49,velvet_unknown,0,448,302,206,152,85,31,6118831,6074617,5824446,5433852,4292953,2382647,328,145010,6093166,6264404,66.63,66.56,40202,38369,21962,20353,46,48,97,103,35,28,1351620,69,24 + 25 part,164047,93.15,1.016,85.06,489.57,13.42,130574,5834934,33206,31981,16749,15890,54,56,115,123
9109,49,VRFPA04,1,142,77,58,53,47,36,6190374,6161432,6120942,6084399,5979998,5583365,99,570158,6177728,6818030,66.52,66.48,197845,154761,97917,76705,11,13,23,29,416,51,5965724,151,10 + 9 part,71325,83.251,1.076,0,966.24,28.84,78001,5687771,23619,20176,10630,6452,77,92,174,228
9109,49,W16407,1,131,70,52,50,43,32,6188846,6161350,6121668,6109383,5991640,5587242,91,662155,6176938,6829406,66.52,65.93,208411,202640,106417,91064,9,11,20,25,50,28,4509759,35,6 + 9 part,62421,86.944,1.03,0,487.96,12.41,349214,5943868,93088,80092,50009,37629,18,22,40,51
9109,49,W36662,1,131,70,52,48,41,29,6189547,6161776,6122094,6094146,5976403,5536934,92,662155,6177970,6804266,66.52,66.17,208799,208548,109372,87723,9,10,18,23,39,20,4048339,40,9 + 10 part,67730,87.345,1.028,0,478.16,10.05,537345,5948571,107733,96786,51304,42584,15,18,35,45
9109,49,W45909,1,133,68,50,48,41,29,6190257,6160979,6121493,6109208,5991465,5542041,92,662155,6178282,6803881,66.53,66.25,232238,208411,109372,91064,8,9,18,23,38,17,3990954,43,6 + 9 part,76457,86.89,1.032,0,491.13,11.03,358671,5917411,109515,94402,50274,45070,18,21,38,48
9109,49,W60856,1,132,67,49,45,38,27,6190241,6161162,6121676,6093728,5975985,5571587,90,662155,6177857,6907606,66.53,66.18,234790,208787,122552,91064,8,10,17,22,48,24,4859767,38,4 + 12 part,84105,85.951,1.026,0,458.62,11.15,341148,5942715,104446,76473,51747,38466,17,21,39,51
9109,49,X78812,1,132,67,49,46,39,28,6190350,6161275,6121593,6101765,5984022,5579624,90,662155,6177996,6371121,66.52,66.42,234790,232238,115712,109372,8,9,17,19,39,22,4180310,41,2 + 13 part,76275,93.452,1.025,0,487.96,11.3,342417,5959423,119226,116872,56011,52413,15,16,34,36
9109,49,YL84,1,130,66,48,45,38,25,6189805,6161004,6121518,6101715,5983973,5502826,89,662154,6177806,6433441,66.52,66.43,254749,234790,122552,115712,7,8,16,17,35,23,4301644,36,4 + 14 part,101952,92.082,1.026,0,489.95,10.15,343817,5928978,141160,130697,56101,49643,13,14,30,34
9110,88,12-4-4_59,1,194,114,77,72,61,42,7037423,7003452,6916844,6886158,6709953,5950296,135,584214,7019288,6431911,65.96,66.35,160819,172073,71345,94186,15,13,31,25,38,23,3589370,34,38 + 18 part,586388,93.765,1.067,0,506.89,10.69,302120,6035608,91545,93301,35046,43982,25,22,58,47
9110,88,8380,1,194,112,75,69,58,41,7038097,7003399,6916887,6883050,6713481,6028978,133,584247,7019235,6613260,65.96,66.23,159714,160819,80102,99244,15,14,29,26,47,24,3859486,41,33 + 13 part,509053,91.069,1.081,0,538.32,12.05,302020,6029455,80302,90868,35127,39663,25,23,60,52
9110,88,AES-1R,1,194,114,77,70,59,41,7037302,7003331,6916819,6874396,6704827,5976341,135,584214,7019167,6343337,65.96,66.51,160819,172073,72801,99244,15,13,30,24,36,24,3247480,31,37 + 19 part,691980,94.518,1.055,0,495.93,10.57,270433,6004231,77306,106392,38831,49537,24,20,56,45
9110,88,ATCC_27853,1,199,118,80,73,62,43,7037455,7003098,6914016,6871694,6695489,5938404,139,584214,7018934,6827737,65.96,66.11,148356,156411,72801,80102,16,15,32,30,35,27,3505813,43,21 + 20 part,512503,89.212,1.068,0,517.44,11.43,492117,6101702,92775,94295,35905,39689,22,21,54,50
9110,88,B136-33,1,200,116,79,72,61,42,7038796,7003340,6916828,6874451,6704885,5945228,137,584247,7019176,6421010,65.96,66.42,160819,172073,71345,94186,15,13,31,25,56,29,4463682,58,35 + 19 part,544477,93.816,1.075,0,981.04,19.9,260524,6031533,71656,91545,31989,38918,27,23,64,51
9110,88,BAMCPA07-48,1,199,116,79,72,61,42,7038398,7003322,6916810,6874433,6704867,5945210,137,584214,7019158,7021552,65.96,66.03,160819,160819,71345,71345,15,15,31,31,61,35,4480890,45,35 + 18 part,444904,86.783,1.079,0,967.82,23.12,270405,6101827,71345,71345,32644,32644,27,27,65,65
9110,88,Carb01_63,1,194,113,75,68,57,40,7037589,7003231,6913623,6871200,6701631,6005847,134,584214,7019067,7497593,65.96,65.6,169646,159714,73910,59009,14,16,28,34,62,33,4137113,54,29 + 19 part,425499,82.153,1.07,0,569.65,13.3,330904,6168878,71656,63028,31046,20551,25,29,62,76
9110,88,clc,0,247,133,89,78,65,45,7022599,6984399,6880366,6811220,6590188,5806446,148,467951,6995266,6264404,65.96,66.56,133539,145241,72619,91438,18,15,37,30,38,26,3165565,53,26 + 21 part,661982,95.055,1.064,5.82,516.12,12.02,211521,5961035,70886,86123,30527,45788,31,26,68,53
9110,88,Cu1510,1,196,114,77,71,60,42,7038028,7003275,6916675,6881013,6704811,5976325,135,584214,7019111,6123018,65.96,66.65,160819,183783,72801,99244,15,12,30,23,58,39,4646723,91,39 + 28 part,539785,95.208,1.111,0,936.99,28.7,305279,5832857,70273,83430,26319,38719,28,22,69,49
9110,88,DHS01,1,196,116,79,72,61,42,7037352,7003381,6916869,6874446,6704877,5945220,137,584214,7019217,7055752,65.96,65.76,160819,160819,71345,71345,15,15,31,31,52,27,3816622,46,31 + 21 part,451799,86.314,1.078,0,533.06,12,328094,6097097,84607,84607,33016,32873,24,24,59,60
9110,88,DK2,1,192,111,74,69,58,41,7037439,7003098,6916586,6889464,6713259,6014403,132,584214,7018934,6402658,65.96,66.27,160819,172073,73910,106392,15,13,29,24,47,27,3753054,41,39 + 14 part,540236,93.545,1.082,0,543.1,12.46,328201,5996638,85082,98579,33227,47433,22,19,55,43
9110,88,DSM_50071,1,197,115,78,72,59,42,7037986,7003332,6916821,6881159,6668120,5976353,136,584214,7019168,6317050,65.96,66.52,160819,172073,72801,94528,15,13,30,24,31,18,3170746,32,36 + 17 part,607599,96.621,1.05,0,501.69,10.76,342245,6110164,88220,97874,38719,48421,25,21,57,45
9110,88,F22031,1,194,114,77,71,60,41,7037251,7003280,6916768,6879510,6709941,5950284,135,584214,7019116,6603099,65.96,66.22,160819,169646,72801,94186,15,14,30,26,47,28,3714878,49,31 + 17 part,502937,92.407,1.068,0,505.04,11.36,298419,6107041,77306,86057,35556,39822,24,21,58,50
9110,88,F23197,1,194,114,77,70,59,41,7037304,7003333,6916821,6874398,6704829,5976343,135,584214,7019169,6535112,65.96,66.21,160819,172074,72801,94528,15,13,30,25,41,25,3886289,54,40 + 17 part,569152,92.415,1.068,0,547.55,11.95,302246,6045733,74678,97927,34671,45806,25,22,58,48
9110,88,F30658,1,195,114,76,69,58,40,7037784,7003426,6913818,6871395,6701826,5976412,135,584214,7019262,7273258,65.96,65.76,169646,160819,72801,70173,14,15,29,31,53,29,3753949,43,34 + 14 part,500109,83.664,1.071,0,550.18,12.85,319915,6091723,77306,74669,34529,26628,24,25,59,65
9110,88,F63912,1,196,115,78,72,61,42,7037653,7003342,6916830,6882993,6713424,5953767,136,584214,7019178,6641519,65.96,66.23,160819,169646,71345,84504,15,14,31,27,44,24,3774041,47,38 + 14 part,442064,91.381,1.084,0,553.77,13,328094,6075461,92845,98232,35046,43088,24,22,55,48
9110,88,F9670,1,195,113,76,70,59,41,7037730,7003250,6916732,6881024,6704819,5976333,134,584214,7019086,6794354,65.96,66.15,160819,169646,72801,80102,15,14,30,28,41,31,4298024,40,31 + 15 part,413654,91.162,1.066,0,518.48,15.89,492226,6199508,94528,98585,38592,42284,21,20,53,49
9110,88,F9676,1,194,114,77,70,59,41,7037302,7003331,6916819,6874396,6704827,5976341,135,584214,7019167,6368008,65.96,66.47,160819,172073,72801,99244,15,13,30,24,36,22,3138465,37,34 + 16 part,618465,94.853,1.06,0,487.97,11.21,328079,6046457,100553,121171,36779,45887,20,17,53,41
9110,88,FRD1,1,196,115,77,70,59,41,7037705,7003347,6913739,6871316,6701747,5976333,136,584214,7019183,6712339,65.96,66.09,160819,169646,71420,80102,14,13,30,27,52,29,3888349,41,38 + 14 part,426559,90.869,1.081,0,561.02,16.89,319705,6105526,77306,98424,34628,39194,24,22,58,52
9110,88,H27930,1,197,115,78,71,60,41,7037948,7003405,6916887,6874623,6705054,5945397,136,584403,7019241,6598021,65.96,66.23,160819,169646,72801,94186,15,14,30,26,37,23,3376539,41,34 + 19 part,560430,92.453,1.059,0,534.09,12.89,492394,6107525,86057,91218,38719,45446,23,21,54,46
9110,88,H47921,1,195,113,76,70,59,41,7037956,7003289,6916698,6881036,6704831,5976345,134,584214,7019125,6836415,65.96,66.07,160819,169646,72801,80102,15,14,30,28,57,33,4338191,40,27 + 15 part,440616,89.881,1.071,0,643.49,13.93,250220,6150128,80984,97927,34628,35677,25,24,59,55
9110,88,H5708,1,196,114,77,70,59,40,7037748,7003170,6916658,6874281,6704712,5945207,135,584214,7019006,6351710,65.96,66.5,169646,183790,72801,99244,14,12,29,23,34,19,3189633,41,38 + 20 part,666601,94.186,1.062,0,509.83,11.42,328201,5990180,88932,106401,35207,49008,22,18,53,41
9110,88,idba,0,195,150,109,98,75,45,7022746,7002563,6899490,6830458,6440529,5275547,164,541659,7013193,6264404,65.96,66.56,99210,122060,51040,71345,22,18,45,36,37,28,3066500,41,30 + 26 part,712096,95.345,1.055,0,518.27,12.09,163661,5978630,56093,71764,27527,35412,34,28,76,59
9110,88,idba_ud,0,216,140,99,89,75,50,7037130,7004088,6908754,6847787,6624238,5654535,162,541663,7020502,6264404,65.95,66.56,99210,125094,57482,71345,21,17,43,35,34,25,2936917,41,34 + 25 part,714492,95.369,1.056,0,518.96,12.17,211620,5981542,62648,71816,31415,41168,33,27,73,56
9110,88,IOMTU_133,1,197,115,78,72,61,42,7038010,7003272,6916760,6881098,6704896,5945239,136,584247,7019108,6897018,65.96,65.98,160819,160819,71345,72801,15,15,31,30,59,34,4579726,61,32 + 14 part,473293,88.382,1.074,0,985.3,20.57,270405,6102181,80984,80984,28338,30914,25,25,65,62
9110,88,LES431,1,197,115,78,71,60,41,7038210,7003307,6916909,6874486,6704917,5945260,137,584214,7019688,6550070,65.96,66.34,160819,169646,72801,94186,15,14,30,26,31,21,3127017,39,35 + 15 part,586939,92.634,1.06,0,483.54,11.09,328201,6075042,97874,106392,38719,45332,22,19,54,46
9110,88,LESB58,1,197,115,78,71,60,41,7038210,7003307,6916909,6874486,6704917,5945260,137,584214,7019688,6601757,65.96,66.3,160819,169646,72801,94186,15,14,30,26,33,22,3198362,38,35 + 15 part,586939,91.892,1.06,0,483.05,10.76,328201,6073924,97874,100553,38719,45332,22,20,54,46
9110,88,M1608,1,200,117,79,72,61,42,7038470,7003377,6913769,6871392,6701826,5945241,138,584247,7019213,6475385,65.96,65.96,160819,172073,71345,91545,15,13,31,26,76,34,4310983,49,32 + 22 part,820695,88.812,1.078,0,954.51,21.34,290555,5758570,63913,71568,16576,26441,28,24,79,60
