StrainID,Assembly,Hybrid,Coverage,Ncontigs,LargestContig,TotalLength,ReferenceLength,GC,ReferenceGC,N50,NG50,N75,NG75,L50,LG50,L75,LG75,Nmisassemblies,NmisassembledContigs,MisassembledContigsLength,LocalMisassemblies,UnalignedLength,GenomeFraction,NmismatchesPer100kbp,NindelsPer100kbp,LargestAlignment,TotalAlignedLength,NA50,NGA50,NA75,NGA75,LA50,LGA50,LA75,LGA75
9109,W45909,1,49,92,662155,6178282,6803881,66.53,66.25,232238,208411,109372,91064,8,9,18,23,38,17,3990954,43,76457,86.89,491.13,11.03,358671,5917411,109515,94402,50274,45070,18,21,38,48
9109,W60856,1,49,90,662155,6177857,6907606,66.53,66.18,234790,208787,122552,91064,8,10,17,22,48,24,4859767,38,84105,85.951,458.62,11.15,341148,5942715,104446,76473,51747,38466,17,21,39,51
9109,X78812,1,49,90,662155,6177996,6371121,66.52,66.42,234790,232238,115712,109372,8,9,17,19,39,22,4180310,41,76275,93.452,487.96,11.3,342417,5959423,119226,116872,56011,52413,15,16,34,36
9109,YL84,1,49,89,662154,6177806,6433441,66.52,66.43,254749,234790,122552,115712,7,8,16,17,35,23,4301644,36,101952,92.082,489.95,10.15,343817,5928978,141160,130697,56101,49643,13,14,30,34
9110,12-4-4_59,1,88,135,584214,7019288,6431911,65.96,66.35,160819,172073,71345,94186,15,13,31,25,38,23,3589370,34,586388,93.765,506.89,10.69,302120,6035608,91545,93301,35046,43982,25,22,58,47
9110,8380,1,88,133,584247,7019235,6613260,65.96,66.23,159714,160819,80102,99244,15,14,29,26,47,24,3859486,41,509053,91.069,538.32,12.05,302020,6029455,80302,90868,35127,39663,25,23,60,52
9110,AES-1R,1,88,135,584214,7019167,6343337,65.96,66.51,160819,172073,72801,99244,15,13,30,24,36,24,3247480,31,691980,94.518,495.93,10.57,270433,6004231,77306,106392,38831,49537,24,20,56,45
9110,ATCC_27853,1,88,139,584214,7018934,6827737,65.96,66.11,148356,156411,72801,80102,16,15,32,30,35,27,3505813,43,512503,89.212,517.44,11.43,492117,6101702,92775,94295,35905,39689,22,21,54,50
9110,B136-33,1,88,137,584247,7019176,6421010,65.96,66.42,160819,172073,71345,94186,15,13,31,25,56,29,4463682,58,544477,93.816,981.04,19.9,260524,6031533,71656,91545,31989,38918,27,23,64,51
9110,BAMCPA07-48,1,88,137,584214,7019158,7021552,65.96,66.03,160819,160819,71345,71345,15,15,31,31,61,35,4480890,45,444904,86.783,967.82,23.12,270405,6101827,71345,71345,32644,32644,27,27,65,65
9110,Carb01_63,1,88,134,584214,7019067,7497593,65.96,65.6,169646,159714,73910,59009,14,16,28,34,62,33,4137113,54,425499,82.153,569.65,13.3,330904,6168878,71656,63028,31046,20551,25,29,62,76
9110,clc,0,88,148,467951,6995266,6264404,65.96,66.56,133539,145241,72619,91438,18,15,37,30,38,26,3165565,53,661982,95.055,516.12,12.02,211521,5961035,70886,86123,30527,45788,31,26,68,53
9110,Cu1510,1,88,135,584214,7019111,6123018,65.96,66.65,160819,183783,72801,99244,15,12,30,23,58,39,4646723,91,539785,95.208,936.99,28.7,305279,5832857,70273,83430,26319,38719,28,22,69,49
9110,DHS01,1,88,137,584214,7019217,7055752,65.96,65.76,160819,160819,71345,71345,15,15,31,31,52,27,3816622,46,451799,86.314,533.06,12,328094,6097097,84607,84607,33016,32873,24,24,59,60
9110,DK2,1,88,132,584214,7018934,6402658,65.96,66.27,160819,172073,73910,106392,15,13,29,24,47,27,3753054,41,540236,93.545,543.1,12.46,328201,5996638,85082,98579,33227,47433,22,19,55,43
9110,DSM_50071,1,88,136,584214,7019168,6317050,65.96,66.52,160819,172073,72801,94528,15,13,30,24,31,18,3170746,32,607599,96.621,501.69,10.76,342245,6110164,88220,97874,38719,48421,25,21,57,45
9110,F22031,1,88,135,584214,7019116,6603099,65.96,66.22,160819,169646,72801,94186,15,14,30,26,47,28,3714878,49,502937,92.407,505.04,11.36,298419,6107041,77306,86057,35556,39822,24,21,58,50
9110,F23197,1,88,135,584214,7019169,6535112,65.96,66.21,160819,172074,72801,94528,15,13,30,25,41,25,3886289,54,569152,92.415,547.55,11.95,302246,6045733,74678,97927,34671,45806,25,22,58,48
9110,F30658,1,88,135,584214,7019262,7273258,65.96,65.76,169646,160819,72801,70173,14,15,29,31,53,29,3753949,43,500109,83.664,550.18,12.85,319915,6091723,77306,74669,34529,26628,24,25,59,65
9110,F63912,1,88,136,584214,7019178,6641519,65.96,66.23,160819,169646,71345,84504,15,14,31,27,44,24,3774041,47,442064,91.381,553.77,13,328094,6075461,92845,98232,35046,43088,24,22,55,48
9110,F9670,1,88,134,584214,7019086,6794354,65.96,66.15,160819,169646,72801,80102,15,14,30,28,41,31,4298024,40,413654,91.162,518.48,15.89,492226,6199508,94528,98585,38592,42284,21,20,53,49
9110,F9676,1,88,135,584214,7019167,6368008,65.96,66.47,160819,172073,72801,99244,15,13,30,24,36,22,3138465,37,618465,94.853,487.97,11.21,328079,6046457,100553,121171,36779,45887,20,17,53,41
9110,FRD1,1,88,136,584214,7019183,6712339,65.96,66.09,160819,169646,71420,80102,14,13,30,27,52,29,3888349,41,426559,90.869,561.02,16.89,319705,6105526,77306,98424,34628,39194,24,22,58,52
9110,H27930,1,88,136,584403,7019241,6598021,65.96,66.23,160819,169646,72801,94186,15,14,30,26,37,23,3376539,41,560430,92.453,534.09,12.89,492394,6107525,86057,91218,38719,45446,23,21,54,46
9110,H47921,1,88,134,584214,7019125,6836415,65.96,66.07,160819,169646,72801,80102,15,14,30,28,57,33,4338191,40,440616,89.881,643.49,13.93,250220,6150128,80984,97927,34628,35677,25,24,59,55
9110,H5708,1,88,135,584214,7019006,6351710,65.96,66.5,169646,183790,72801,99244,14,12,29,23,34,19,3189633,41,666601,94.186,509.83,11.42,328201,5990180,88932,106401,35207,49008,22,18,53,41
9110,idba,0,88,164,541659,7013193,6264404,65.96,66.56,99210,122060,51040,71345,22,18,45,36,37,28,3066500,41,712096,95.345,518.27,12.09,163661,5978630,56093,71764,27527,35412,34,28,76,59
9110,idba_ud,0,88,162,541663,7020502,6264404,65.95,66.56,99210,125094,57482,71345,21,17,43,35,34,25,2936917,41,714492,95.369,518.96,12.17,211620,5981542,62648,71816,31415,41168,33,27,73,56
9110,IOMTU_133,1,88,136,584247,7019108,6897018,65.96,65.98,160819,160819,71345,72801,15,15,31,30,59,34,4579726,61,473293,88.382,985.3,20.57,270405,6102181,80984,80984,28338,30914,25,25,65,62
9110,LES431,1,88,137,584214,7019688,6550070,65.96,66.34,160819,169646,72801,94186,15,14,30,26,31,21,3127017,39,586939,92.634,483.54,11.09,328201,6075042,97874,106392,38719,45332,22,19,54,46
9110,LESB58,1,88,137,584214,7019688,6601757,65.96,66.3,160819,169646,72801,94186,15,14,30,26,33,22,3198362,38,586939,91.892,483.05,10.76,328201,6073924,97874,100553,38719,45332,22,20,54,46
9110,M1608,1,88,138,584247,7019213,6475385,65.96,65.96,160819,172073,71345,91545,15,13,31,26,76,34,4310983,49,820695,88.812,954.51,21.34,290555,5758570,63913,71568,16576,26441,28,24,79,60
9110,M18,1,88,134,584214,7018939,6327754,65.96,66.5,160819,172073,72801,99244,15,13,30,24,37,23,3239553,25,608564,95.314,463.93,10.28,271045,6038144,94216,106392,37460,45887,22,18,55,42
9110,M37351,1,88,138,584247,7019215,6897231,65.96,65.97,160819,160819,71345,72801,15,15,31,30,83,38,4738461,57,461365,87.802,966.15,20.34,290555,6063966,65951,70219,24204,25100,29,28,71,68
9110,MTB-1,1,88,136,584214,7019081,6580038,65.96,66.24,156411,160819,71345,84504,16,14,32,28,51,29,4020083,59,496412,92.508,968.07,21.27,305426,6093813,82097,94302,32644,37544,25,23,62,52
9110,N17-1,1,88,134,584214,7018589,6370730,65.95,66.41,160819,172073,72801,99244,15,13,30,24,31,16,2139509,45,598599,94.738,505.84,11.48,383579,6042099,112147,127457,39194,53242,19,17,47,36
9110,NCGM_1900,1,88,135,584214,7018446,6814936,65.95,65.98,160819,169646,71345,73910,15,14,31,29,77,36,5200286,48,479273,87.702,953.62,20.08,261017,5981608,61303,62597,23620,26826,30,28,75,69
9110,NCGM_1984,1,88,135,584214,7018446,6850954,65.95,65.96,160819,169646,71345,73910,15,14,31,29,79,37,5237001,52,440490,87.566,958.9,19.97,261017,6003868,61303,62597,23620,25393,30,28,75,70
9110,NCGM257,1,88,136,584247,7019182,7090694,65.96,65.91,160819,160819,72801,71345,15,15,30,31,76,39,5162697,65,335601,86.653,1014.16,21.4,260360,6148892,71656,71656,31989,30459,28,28,66,68
9110,NCTC10332,1,88,136,584214,7019168,6316979,65.96,66.52,160819,172073,72801,94528,15,13,30,24,31,18,3170746,32,607599,96.62,501.7,12.89,342245,6110164,88220,97874,38719,48421,25,21,57,45
9110,PA1,1,88,134,584247,7019149,6498072,65.96,66.35,160819,172073,71345,91545,15,13,31,26,42,22,3373907,42,456081,93.892,554.86,12.34,303212,6108705,93428,103329,35127,46029,23,20,54,45
9110,PA1R,1,88,134,584247,7019095,6309305,65.96,66.29,160819,172073,71345,94528,15,13,31,24,39,20,3057846,37,671226,93.352,557.06,12.09,303212,5898892,93307,103329,32873,46029,23,19,57,43
9110,PA1RG,1,88,134,584247,7019149,6500439,65.96,66.34,160819,172073,71345,91545,15,13,31,26,42,22,3315552,42,456081,93.863,549.32,12.14,303212,6108705,93428,103329,35127,46029,23,20,54,45
9110,PA7,1,88,155,541739,7020401,6588339,65.96,66.45,122062,130831,57515,71049,19,17,40,35,9,6,486319,9,5165246,26.501,3624.55,110.71,90438,1749133,0,0,0,0,0,0,0,0
9110,PAO1,1,88,135,584214,7019229,6264404,65.96,66.56,160819,172073,72801,106392,15,13,30,23,35,25,4022231,40,629241,95.363,516.56,12,302246,5980577,99006,106364,34615,47866,25,22,59,45
9110,PAO1_Orsay,1,88,135,584214,7019229,6276469,65.96,66.54,160819,172073,72801,106392,15,13,30,23,36,26,4093576,38,629241,95.186,517.4,11.92,302246,5980596,99006,106364,34615,47866,25,22,59,45
9110,RP73,1,88,136,584214,7019178,6342034,65.96,66.46,160819,172073,71345,94186,15,13,31,25,36,21,3419328,44,564239,94.602,551.24,12.63,328115,6007334,93013,106392,34888,49017,23,20,55,42
9110,S86968,1,88,134,584214,7019086,6951288,65.96,66.04,160819,160819,72801,73910,15,15,30,29,57,31,4101974,35,530820,88.307,519.1,12.02,333327,6143955,72684,73871,34648,35794,25,24,60,58
9110,SCV20265,1,88,134,584214,7019091,6725183,65.96,66.25,160819,169646,73910,94528,15,14,29,26,52,27,4282785,49,403886,91.541,559.44,12.28,270433,6163661,76376,83669,35127,39252,26,24,59,53
9110,sga,0,88,408,126471,7022975,6264404,65.95,66.56,33971,38145,19083,23456,62,52,130,103,25,24,834357,34,959758,95.248,515.14,11.85,124636,5985675,27826,32011,11294,15867,73,60,171,129
9110,sgvi,0,88,120,541663,7041936,6264404,65.94,66.56,157188,177185,84744,99845,15,12,30,23,41,26,3910136,50,512903,95.458,520.41,12.16,244571,5992453,78040,99817,33586,51796,26,22,58,44
9110,SJTD-1,1,88,134,584247,7019327,6243825,65.96,66.5,157825,169646,73910,125094,16,13,30,24,33,22,3015133,36,565135,95.087,520.49,11.79,383546,5944446,95291,110917,34628,47430,23,19,56,41
9110,T38079,1,88,134,584214,7019084,6809437,65.96,66.15,160819,169646,72801,80102,15,14,30,28,41,31,4298022,41,413654,90.988,519.39,12.8,492226,6201226,94528,98585,38592,42283,21,20,53,49
9110,T52373,1,88,133,584214,7019166,6322459,65.96,66.51,160819,172073,72801,99244,15,13,30,24,28,19,2856621,35,526161,95.773,496.25,13.89,302246,6061411,98557,113859,39194,50646,20,17,50,38
9110,T63266,1,88,137,584214,7019775,6456866,65.96,66.33,160819,172072,72801,94528,15,13,30,25,38,23,2649767,32,558706,94.015,519.35,12.78,383531,6075437,106392,115101,37460,48052,21,18,51,41
9110,UCBPP-PA14,1,88,137,584247,7019185,6537648,65.96,66.29,160819,169646,72801,91545,15,14,30,26,57,31,4177569,56,568844,91.836,990.99,21.42,290555,6012291,71229,88931,27944,33447,26,23,67,55
9110,USDA-ARS-USMARC-41639,1,88,135,584214,7019125,6364583,65.96,66.39,160819,172073,72801,99244,15,13,30,24,41,27,4102892,34,507763,94.139,507.63,11.33,328094,5997160,83461,104389,34615,46839,23,20,57,45
9110,VA-134,1,88,133,584214,7019115,6400418,65.96,66.42,160819,172073,72801,99244,15,13,30,24,27,16,2738691,35,618585,95.993,512.47,11.28,302246,6150244,100709,116703,43088,50891,20,17,48,38
9110,velvet_57,0,88,163,443628,6972908,6264404,66.03,66.56,99608,111659,55707,71357,20,17,43,34,40,29,3124165,50,607262,94.971,516.57,12.91,200041,5952955,55242,62375,27356,34497,36,29,80,63
9110,velvet_optimiser,0,88,216,198653,7030803,6264404,65.95,66.56,66609,73685,38351,48274,35,30,69,56,37,33,1960366,53,782538,95.348,519.34,13.56,142364,5984612,46593,54530,17125,26634,45,38,106,79
9110,velvet_parametrized,0,88,273,292156,6924208,6264404,66.1,66.56,54272,57664,28711,35092,41,35,84,69,36,31,1788794,56,871857,94.324,522.52,14.88,138702,5913456,36745,44654,15262,20692,51,43,122,95
9110,velvet_unknown,0,88,775,71906,6909898,6264404,66.01,66.56,17738,19373,9445,11686,121,104,253,207,20,18,383366,26,958792,94.179,514.12,11.95,71906,5906929,14450,15984,5584,7770,144,122,334,259
9110,VRFPA04,1,88,142,584214,7019511,6818030,65.95,66.48,156352,156352,70173,73910,16,16,34,31,435,65,6498569,152,336994,86.858,969.75,28.77,77906,5936535,19400,20434,7269,8670,97,92,236,217
9110,W16407,1,88,135,584214,7019145,6829406,65.96,65.93,160819,169646,72801,73910,15,14,30,29,52,29,4195501,39,533172,88.782,526.25,13.72,328094,6069435,88931,91028,33181,34628,24,23,60,56
9110,W36662,1,88,134,584214,7018980,6804266,65.96,66.17,159714,159714,72801,79821,15,15,31,29,55,29,3886309,28,461780,88.45,496.66,11.25,328201,6025135,71656,73871,32611,34658,25,24,63,58
9110,W45909,1,88,136,584214,7019795,6803881,65.95,66.25,159714,159714,72801,84504,15,15,31,28,44,27,3705023,53,425113,89.81,527.4,12.63,383628,6117034,98493,100553,37412,41168,23,22,53,49
9110,W60856,1,88,136,584214,7019207,6907606,65.96,66.18,160819,160819,72801,73910,15,15,30,29,44,24,3751079,40,518794,89.169,519.67,12.71,323068,6164817,74670,82321,39194,42284,25,24,57,55
9110,X78812,1,88,134,584214,7018549,6371121,65.95,66.42,160819,172073,72801,99244,15,13,30,24,33,21,3343847,39,579387,95.078,501.56,12.02,341918,6062824,93561,100553,36825,45900,22,19,55,43
9110,YL84,1,88,135,584214,7019120,6433441,65.96,66.43,160819,172073,72801,94528,15,13,30,25,39,23,3026438,42,512871,94.517,520.17,12.33,328201,6087521,106391,118643,37457,47585,21,18,52,41
9111,12-4-4_59,1,83,127,585582,6928987,6431911,66.04,66.35,170494,171862,84504,106392,13,12,27,23,38,22,3863236,34,515611,93.781,507.27,10.64,302120,6037036,93301,101111,35905,45900,23,20,54,45
9111,8380,1,83,125,585582,6928933,6613260,66.04,66.23,170494,171862,92653,125108,13,12,26,23,49,26,4039039,44,421302,91.08,538.4,12.04,455389,6029363,81459,93487,35794,39561,22,20,56,50
9111,AES-1R,1,83,124,585582,6928385,6343337,66.04,66.51,170494,171862,92653,125108,13,12,26,22,37,25,3227140,30,621540,94.547,497.43,10.5,456274,6005009,92653,101401,39490,49537,23,20,53,44
9111,ATCC_27853,1,83,133,585582,6928153,6827737,66.04,66.11,156411,156411,91630,92164,14,14,28,27,39,28,4003497,49,331136,89.22,518.34,11.39,492117,6102419,92563,92775,38592,39689,21,20,51,49
9111,B136-33,1,83,126,585582,6928026,6421010,66.04,66.42,170494,171862,92653,125108,13,12,26,22,56,28,4484158,57,453190,93.834,981.43,19.8,260524,6032057,79205,88932,32450,38719,26,23,63,52
9111,BAMCPA07-48,1,83,125,585582,6928019,7021552,66.04,66.03,170494,160819,92653,84504,13,14,26,27,63,35,4904261,44,341188,86.809,969.61,23.2,340940,6102514,71993,71656,32873,32459,25,26,62,65
9111,Carb01_63,1,83,125,585582,6928928,7497593,66.04,65.6,170494,160819,84504,70173,13,14,26,31,62,33,4921946,51,264395,81.771,566.81,13.28,340968,6138109,74672,62575,34050,20789,25,29,60,76
9111,clc,0,83,160,409375,6901836,6264404,66.04,66.56,103272,112600,63484,78513,21,18,41,34,36,27,2681095,58,613680,95.034,519.95,12.06,227650,5958539,70849,74040,30087,35478,29,25,69,54
9111,Cu1510,1,83,126,585582,6928397,6123018,66.04,66.65,170494,183784,92653,130831,13,11,26,21,60,39,4833457,90,472094,95.246,939.1,28.77,340278,5836257,71165,83430,28338,37405,26,21,68,50
9111,DHS01,1,83,125,585582,6928340,7055752,66.04,65.76,170494,160806,92653,84504,13,14,26,27,56,27,4089351,43,307295,86.293,531.97,11.86,456322,6095057,88932,88932,34992,33016,23,23,55,58
9111,DK2,1,83,129,585582,6928469,6402658,66.04,66.27,170494,171862,92653,125108,13,12,26,22,47,27,4245693,42,436268,93.559,547.54,12.65,340968,5996491,87999,98579,33227,45860,21,18,54,44
9111,DSM_50071,1,83,126,585582,6928960,6317050,66.04,66.52,170494,171862,92653,125108,13,12,26,22,31,19,3546271,32,441326,96.64,501.77,10.63,342245,6110513,94216,106392,39252,48421,22,19,52,42
9111,F22031,1,83,127,585582,6929024,6603099,66.04,66.22,170494,171862,92653,104304,13,12,26,24,49,29,4252753,49,399799,92.422,506.73,11.45,340940,6108599,79233,88872,36779,40756,22,20,55,49
9111,F23197,1,83,124,585582,6928358,6535112,66.04,66.21,170494,171863,92653,106392,13,12,26,23,41,24,3980890,53,499274,92.44,549.57,11.93,302246,6046115,79205,86057,37686,47701,25,22,55,48
9111,F30658,1,83,124,585582,6928427,7273258,66.04,65.76,170494,160819,84504,72801,13,14,26,29,55,29,4535256,41,353096,83.661,554.04,13.16,340968,6090528,79697,77771,34615,26628,23,25,56,64
9111,F63912,1,83,127,585582,6928867,6641519,66.04,66.23,170494,170494,92653,104305,13,13,26,24,44,22,3848494,43,349191,91.411,554.32,13,328094,6076954,94017,106392,37493,45900,23,21,52,47
9111,F9670,1,83,126,585582,6928896,6794354,66.04,66.15,170494,170494,92653,94529,13,13,26,25,44,31,4748920,41,312306,91.183,519.97,15.85,492226,6201015,92775,94529,39177,42284,20,19,51,48
9111,F9676,1,83,126,585582,6928180,6368008,66.04,66.47,170494,171862,92653,125108,13,12,26,22,36,22,3251779,35,527270,94.85,488.3,11.24,456274,6046021,98424,108125,37041,45887,19,16,51,40
9111,FRD1,1,83,125,585582,6928365,6712339,66.04,66.09,170494,170494,84504,94529,13,13,27,25,49,26,3910335,39,456560,90.445,558,16.93,320729,6075865,98424,99013,34659,39177,23,22,56,51
9111,H27930,1,83,125,585581,6928345,6598021,66.04,66.23,170494,171862,92653,104304,13,12,26,24,38,23,3633700,41,468751,92.478,537.86,13.13,492394,6107955,86057,92243,41167,45900,22,20,51,45
9111,H47921,1,83,126,585582,6928572,6836415,66.04,66.07,170494,170494,92653,92653,13,13,26,26,57,31,4350605,40,337928,89.446,645.7,13.85,353445,6120787,80984,97927,35127,35677,24,23,56,54
9111,H5708,1,83,125,585582,6928551,6351710,66.04,66.5,170494,171862,92653,130831,13,12,26,22,34,19,3480850,41,592624,94.206,510.69,11.41,340968,5990464,97927,106401,39177,49016,22,19,51,41
9111,idba,0,83,170,431319,6922541,6264404,66.04,66.56,96460,105144,46819,54303,22,19,49,39,37,28,2759538,38,619311,95.34,519.42,11.97,228161,5978589,53604,57582,26581,34515,34,28,79,63
9111,idba_ud,0,83,161,433611,6929413,6264404,66.04,66.56,112726,130831,53623,72801,20,17,41,33,35,26,2996949,39,551417,95.367,520.46,12.05,228161,5980733,57582,71444,31441,35367,32,27,74,59
9111,IOMTU_133,1,83,126,585582,6928065,6897018,66.04,65.98,170494,170494,92653,92653,13,13,26,26,60,33,4920944,59,286306,88.403,988.41,20.53,340940,6102327,83461,83461,30411,30411,24,24,61,61
9111,LES431,1,83,126,585582,6928731,6550070,66.04,66.34,170494,171862,92653,106392,13,12,26,23,30,20,3238780,35,507641,92.653,484.62,11.11,456087,6075555,97874,101401,39177,45332,20,18,52,45
9111,LESB58,1,83,126,585582,6928725,6601757,66.04,66.3,170494,171862,92653,104304,13,12,26,24,32,21,3310767,35,507641,91.915,484.86,10.81,456274,6074621,97874,98424,39177,43970,20,19,52,46
9111,M1608,1,83,130,585582,6928186,6475385,66.04,65.96,159693,170494,84504,106377,14,12,27,23,77,33,4524526,48,700950,88.816,954.67,21.27,339950,5757842,62631,65986,18657,25278,27,24,77,61
9111,M18,1,83,126,585582,6928906,6327754,66.04,66.5,170494,171862,92653,125108,13,12,26,22,38,23,3352002,24,539340,95.33,465,10.28,456274,6038678,92845,98424,37686,45121,21,18,53,42
9111,M37351,1,83,128,585582,6928118,6897231,66.04,65.97,170494,170494,92653,92653,13,13,26,26,83,36,4825943,54,376914,87.806,966.38,20.34,339941,6063353,65951,65951,24930,25100,28,28,69,68
9111,MTB-1,1,83,127,585582,6928093,6580038,66.04,66.24,159693,160819,92653,104304,14,13,27,24,52,29,4535743,58,332647,92.513,967.98,21.09,340940,6093050,94363,98414,34048,37544,24,22,59,51
9111,N17-1,1,83,128,585582,6928767,6370730,66.04,66.41,170494,171862,92653,125108,13,12,26,22,31,16,2141865,44,506867,94.748,504.48,11.33,456321,6042587,108125,117991,41167,49585,19,16,45,36
9111,NCGM_1900,1,83,127,585582,6928097,6814936,66.04,65.98,170494,170494,92653,94529,13,13,26,25,77,35,5134357,46,381417,87.701,953.56,19.96,261017,5981697,61308,62380,23897,25277,29,28,74,71
9111,NCGM_1984,1,83,127,585582,6928097,6850954,66.04,65.96,170494,170494,92653,94529,13,13,26,25,82,37,5495079,51,249848,87.573,958.87,19.87,261017,6004476,61308,62380,23897,24930,29,28,73,71
9111,NCGM257,1,83,128,585582,6928746,7090694,66.04,65.91,170494,160819,92653,73910,13,14,26,28,82,39,5328217,64,213694,86.661,1016.76,21.45,260360,6150652,79205,71656,31986,28334,27,28,65,69
9111,NCTC10332,1,83,126,585582,6928957,6316979,66.04,66.52,170494,171862,92653,125108,13,12,26,22,31,19,3546268,32,441326,96.64,501.78,12.7,342245,6110510,94216,106392,39252,48421,22,19,52,42
9111,PA1,1,83,124,585582,6928241,6498072,66.04,66.35,171862,174359,92653,106392,13,12,26,23,44,22,3622916,41,374807,93.924,557.26,12.45,362218,6109498,93386,103329,37447,45887,22,19,51,44
9111,PA1R,1,83,126,585582,6928318,6309305,66.04,66.29,170494,171862,84504,112967,13,12,27,22,42,21,3307438,39,525732,93.361,558.43,12.02,454355,5899149,93307,103329,34473,44995,21,18,54,42
9111,PA1RG,1,83,124,585582,6928241,6500439,66.04,66.34,171862,174359,92653,106392,13,12,26,23,44,22,3378687,41,374807,93.885,551.75,12.26,454355,6109498,98423,103329,37447,45887,21,19,51,44
